Day,Month,Term Used,Title,URL,Year,barbarian,barbaric,extremis,fanatic,fundamentalis,jihad,militant,murder,radical,refugee,terror,terrorism,terrorist,violence,violent
3,Feb.,False,"5 suicides and 2 fatal 'ODs' in Columbia's semester of heartbreak Stress, isolation blamed as a series of student deaths rocks Ivy campus",https://link.galegroup.com/apps/doc/A479893946/SPN.SP01?u=nypl&sid=SPN.SP01&xid=235661d6,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Feb.,False,Christians Call Out The Post,https://link.galegroup.com/apps/doc/A479893952/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fd851ced,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Feb.,True,FAST TAKES,https://link.galegroup.com/apps/doc/A479735699/SPN.SP01?u=nypl&sid=SPN.SP01&xid=42da6053,2017,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False
1,Feb.,False,"GABRIEL'S ANGEL Keeping late mother in his heart, Falcons' little man overcomes big odds",https://link.galegroup.com/apps/doc/A479652587/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4258db7e,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Jan.,False,'Hot Turkish butcher' to season Midtown A man for all seasoning,https://link.galegroup.com/apps/doc/A479309321/SPN.SP01?u=nypl&sid=SPN.SP01&xid=36345b93,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,Jan.,True,"FIRST 100 DAYS Iran: You bar us, OK, we bar you",https://link.galegroup.com/apps/doc/A479333373/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d047285d,2017,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
27,Jan.,False,First 100 days Newt wife eyed for Vatican,https://link.galegroup.com/apps/doc/A479096006/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9f81c26e,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Jan.,True,First 100 days Muslim nations targeted in ban plan for high-risk immigrants,https://link.galegroup.com/apps/doc/A479006179/SPN.SP01?u=nypl&sid=SPN.SP01&xid=42eed84e,2017,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
22,Jan.,True,"A Show of faith After prayers, Don assures CIA: We'll 'eradicate' ISIS",https://link.galegroup.com/apps/doc/A478662668/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b1dd7acd,2017,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
17,Jan.,False,ROCK OF AGES Kinks guitarist Dave Davies opens up about suffering a stroke and his remarkable road to recovery,https://link.galegroup.com/apps/doc/A477781115/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4d279da7,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,Jan.,False,"Losing skin For some bettors, stakes are high: Win or get tattooed",https://link.galegroup.com/apps/doc/A477836761/SPN.SP01?u=nypl&sid=SPN.SP01&xid=15b65b60,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,Jan.,False,SURE THING Uber-confident Frazier doing the work to make splash in The Bronx,https://link.galegroup.com/apps/doc/A477215397/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ba5c02ae,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Jan.,False,Bx. woman devoted to her sons Stray shots kill mother,https://link.galegroup.com/apps/doc/A476866608/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fe4c40d9,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Jan.,False,Shot mom did everything for her kids Anguish of slay family,https://link.galegroup.com/apps/doc/A476866694/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3227434a,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Jan.,True,"No, you're doing evil all wrong! Al Qaeda boss (I)slams ISIS counterpart",https://link.galegroup.com/apps/doc/A476845603/SPN.SP01?u=nypl&sid=SPN.SP01&xid=224c22b6,2017,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False
7,Jan.,False,HALE AND HARTY Tom's 'Taboo' trek drives miniseries,https://link.galegroup.com/apps/doc/A476845664/SPN.SP01?u=nypl&sid=SPN.SP01&xid=99eac186,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Jan.,True,FAST TAKES,https://link.galegroup.com/apps/doc/A476371353/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ec3696c8,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4,Jan.,False,Holiday Leftovers B'klyn trees for 'Russian' Christmas,https://link.galegroup.com/apps/doc/A476371371/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dec47c4b,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Jan.,True,Frozen in 'terror' as nightmare unfolded Shot American played dead amid Istanbul nightclub carnage,https://link.galegroup.com/apps/doc/A476371197/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5a23f930,2017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1,Jan.,False,"PostScript; Culture Deny, deny, deny! Cleansing, clay and air diets, vacationing at boot camps: self punishment isn't limited to New Year's resolutions anymore",https://link.galegroup.com/apps/doc/A476371229/SPN.SP01?u=nypl&sid=SPN.SP01&xid=99b6d107,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Dec.,False,Israel's 'enemies' list Puts 10 nations on notice over settlement vote,https://link.galegroup.com/apps/doc/A475239223/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1a67d6ff,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Dec.,False,Israel's 'enemies' list Puts 10 nations on notice over settlement vote,https://link.galegroup.com/apps/doc/A475239276/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7b245739,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Dec.,False,Grinchy Kim steals N. Korean Xmas,https://link.galegroup.com/apps/doc/A475054290/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e2c00eca,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Dec.,True,A miracle Mass Syrian Christians' Xmas in shell of Aleppo cathedral,https://link.galegroup.com/apps/doc/A475054317/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8ed32cc0,2016,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26,Dec.,False,Grinch Jong Un steals Xmas,https://link.galegroup.com/apps/doc/A475054344/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c51ec81e,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,Dec.,True,End the Silence We must confront the persecutors of Christians,https://link.galegroup.com/apps/doc/A475049709/SPN.SP01?u=nypl&sid=SPN.SP01&xid=133497d6,2016,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False
24,Dec.,False,America is losing religion,https://link.galegroup.com/apps/doc/A475049724/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5b938073,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,Dec.,False,Xmas trees not kosher,https://link.galegroup.com/apps/doc/A474782318/SPN.SP01?u=nypl&sid=SPN.SP01&xid=214d5d09,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Dec.,True,MARTY'S FOLLY,https://link.galegroup.com/apps/doc/A474674995/SPN.SP01?u=nypl&sid=SPN.SP01&xid=96594036,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20,Dec.,True,Syrian Chaos Spreads Christmas shop of horrors 'Terror' trucker in Berlin market massacre,https://link.galegroup.com/apps/doc/A474572699/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9668afd2,2016,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False
20,Dec.,True,Syrian Chaos Spreads Christmas shop of horrors 'Terror' trucker in Berlin market massacre,https://link.galegroup.com/apps/doc/A474572733/SPN.SP01?u=nypl&sid=SPN.SP01&xid=25de5295,2016,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
19,Dec.,False,Bits & pieces,https://link.galegroup.com/apps/doc/A474428907/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d5bc0e5c,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Dec.,True,"Let this dude look like a lady, MLB",https://link.galegroup.com/apps/doc/A474428913/SPN.SP01?u=nypl&sid=SPN.SP01&xid=867d7ff3,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19,Dec.,True,FAST TAKES,https://link.galegroup.com/apps/doc/A474428925/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ad8f9244,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,Dec.,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A473797235/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b736d75d,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Dec.,False,My first real interview!,https://link.galegroup.com/apps/doc/A473187588/SPN.SP01?u=nypl&sid=SPN.SP01&xid=87d7f670,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Dec.,True,Burqa ban unveiled German leader's plan to nix Muslim garb,https://link.galegroup.com/apps/doc/A473010294/SPN.SP01?u=nypl&sid=SPN.SP01&xid=62041677,2016,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
6,Dec.,False,Sports Shorts,https://link.galegroup.com/apps/doc/A472885301/SPN.SP01?u=nypl&sid=SPN.SP01&xid=daf276a3,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Dec.,False,Sports Shorts,https://link.galegroup.com/apps/doc/A472885374/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9ce2ae72,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Dec.,False,In My Library Marc Staal,https://link.galegroup.com/apps/doc/A472739880/SPN.SP01?u=nypl&sid=SPN.SP01&xid=502e92e7,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Dec.,True,Baptist school takes Liberty of hiring disgraced AD,https://link.galegroup.com/apps/doc/A472739957/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a567112d,2016,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
3,Dec.,False,The UN's Bash-Israel Fest,https://link.galegroup.com/apps/doc/A472668169/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dfafcd2f,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Nov.,False,He's rich & towerful Macklowe soars as family implodes,https://link.galegroup.com/apps/doc/A472171789/SPN.SP01?u=nypl&sid=SPN.SP01&xid=62e9dad0,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,Nov.,True,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A472039815/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b00228ec,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21,Nov.,False,FAST TAKES,https://link.galegroup.com/apps/doc/A470874123/SPN.SP01?u=nypl&sid=SPN.SP01&xid=806597b6,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Nov.,True,"Filling up the Cabinet Sessions tabbed for AG; CIA, nat'l security picks made",https://link.galegroup.com/apps/doc/A470802693/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8117af29,2016,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False
17,Nov.,True,Gives voice to the voiceless,https://link.galegroup.com/apps/doc/A470478935/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0840fa5f,2016,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16,Nov.,True,Millennials Making Noise: Protesting Trump's Victory,https://link.galegroup.com/apps/doc/A470387080/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8a4a9153,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16,Nov.,False,NY Times can't get it 'right',https://link.galegroup.com/apps/doc/A470387140/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1cb9a506,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,Nov.,False,Post-elex Times has its tail between its legs,https://link.galegroup.com/apps/doc/A470261188/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f7899b39,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,Nov.,False,Friends or foes - who knows?,https://link.galegroup.com/apps/doc/A470093132/SPN.SP01?u=nypl&sid=SPN.SP01&xid=bcfa357a,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,Nov.,False,Cuomo's '2020' vision Prez-run rhetoric,https://link.galegroup.com/apps/doc/A470143416/SPN.SP01?u=nypl&sid=SPN.SP01&xid=300e016d,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Nov.,False,"DISAFFECTED, USA The Post's Salena Zito drives through the heart of America to find out which way voters are swinging right before Election Day - and why many still haven't made a choice",https://link.galegroup.com/apps/doc/A469277237/SPN.SP01?u=nypl&sid=SPN.SP01&xid=048b4536,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Nov.,True,WAR IS HELL Mel Gibson's take on a real-life American hero is bloody good,https://link.galegroup.com/apps/doc/A468790587/SPN.SP01?u=nypl&sid=SPN.SP01&xid=bab753af,2016,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,Nov.,True,Sex-slave guide Found: Sick ISIS underage manual,https://link.galegroup.com/apps/doc/A468728531/SPN.SP01?u=nypl&sid=SPN.SP01&xid=13ed1a41,2016,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,Nov.,False,Tebow injures knee on steal try,https://link.galegroup.com/apps/doc/A468552070/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6527df4e,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,Oct.,False,Val fights for life: Douglas,https://link.galegroup.com/apps/doc/A468548429/SPN.SP01?u=nypl&sid=SPN.SP01&xid=aba01137,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,Oct.,True,Media City They're coming. Run,https://link.galegroup.com/apps/doc/A468548473/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8fd94e54,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,Oct.,False,"DT broke VP promise Initially tapped Christie, then reneged: sources",https://link.galegroup.com/apps/doc/A468565595/SPN.SP01?u=nypl&sid=SPN.SP01&xid=56a1aaf5,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Oct.,False,"DT broke VP promise to Christie Initially tapped Christie, then reneged: sources",https://link.galegroup.com/apps/doc/A468565635/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b53c26a1,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,Oct.,True,Improv'd sex scene,https://link.galegroup.com/apps/doc/A467629293/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4277e2eb,2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24,Oct.,False,Iraq bans booze,https://link.galegroup.com/apps/doc/A467629336/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1b06672d,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Oct.,True,"GIANTS COME UP SMALL From top down, franchise fails to find the right words",https://link.galegroup.com/apps/doc/A467614857/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f5bcbeff,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21,Oct.,False,Hondo ducks play on Oregon,https://link.galegroup.com/apps/doc/A467280723/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e2ee4876,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Oct.,False,Hondo ducks Oregon play,https://link.galegroup.com/apps/doc/A467280743/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6c7e7daf,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Oct.,False,SHAME GAME Delay doing right thing shows Giants brass not fallible,https://link.galegroup.com/apps/doc/A467280781/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7ecaca7a,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
